Country,Freedom2015,Freedom2016,Freedom2017,Freedom2018,Freedom2019,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,Generosity2015,Generosity2016,Generosity2017,Generosity2018,Generosity2019,Government_Corruption2015,Government_Corruption2016,Government_Corruption2017,Government_Corruption2018,Government_Corruption2019,Happiness_Score2015,Happiness_Score2016,Happiness_Score2017,Happiness_Score2018,Happiness_Score2019,Life_Expectancy2015,Life_Expectancy2016,Life_Expectancy2017,Life_Expectancy2018,Life_Expectancy2019,Social_Support2015,Social_Support2016,Social_Support2017,Social_Support2018,Social_Support2019,Happiness2015,Happiness2016,Happiness2017,Happiness2018,Happiness2019
Sweden,0.612924099,0.659,0.574,0.66557,0.58557,1.494387269,1.355,1.387,1.39651,1.52733,0.385399252,0.285,0.267,0.29678,0.28083,0.384398729,0.383,0.373,0.41978,0.41203,7.28399992,7.314,7.343,7.587,7.509,0.830875158,0.913,1.009,0.94143,0.86303,1.478162169,1.501,1.487,1.34951,1.14524,Happy,Happy,Happy,Happy,Happy
Sweden,0.659,0.574,0.66557,0.58557,0.620070577,1.355,1.387,1.39651,1.52733,1.564979553,0.285,0.267,0.29678,0.28083,0.290549278,0.383,0.373,0.41978,0.41203,0.367007285,7.314,7.343,7.587,7.509,7.493999958,0.913,1.009,0.94143,0.86303,0.858131289,1.501,1.487,1.34951,1.14524,1.516911745,Happy,Happy,Happy,Happy,Happy
Sweden,0.574,0.66557,0.58557,0.620070577,0.66,1.387,1.39651,1.52733,1.564979553,1.42,0.267,0.29678,0.28083,0.290549278,0.256,0.373,0.41978,0.41203,0.367007285,0.357,7.343,7.587,7.509,7.493999958,7.487,1.009,0.94143,0.86303,0.858131289,0.927,1.487,1.34951,1.14524,1.516911745,1.549,Happy,Happy,Happy,Happy,Happy
Switzerland,0.66557,0.58557,0.620070577,0.66,0.572,1.39651,1.52733,1.564979553,1.42,1.452,0.29678,0.28083,0.290549278,0.256,0.263,0.41978,0.41203,0.367007285,0.357,0.343,7.587,7.509,7.493999958,7.487,7.48,0.94143,0.86303,0.858131289,0.927,1.052,1.34951,1.14524,1.516911745,1.549,1.526,Happy,Happy,Happy,Happy,Happy
Switzerland,0.58557,0.620070577,0.66,0.572,0.15684,1.52733,1.564979553,1.42,1.452,0.6632,0.28083,0.290549278,0.256,0.263,0.47179,0.41203,0.367007285,0.357,0.343,0.18906,7.509,7.493999958,7.487,7.48,3.006,0.86303,0.858131289,0.927,1.052,0.72193,1.14524,1.516911745,1.549,1.526,0.47489,Happy,Happy,Happy,Happy,NotHappy
Switzerland,0.620070577,0.66,0.572,0.15684,0.06912,1.564979553,1.42,1.452,0.6632,0.74719,0.290549278,0.256,0.263,0.47179,0.48397,0.367007285,0.357,0.343,0.18906,0.17233,7.493999958,7.487,7.48,3.006,3.069,0.858131289,0.927,1.052,0.72193,0.62994,1.516911745,1.549,1.526,0.47489,0.14866,Happy,Happy,Happy,NotHappy,NotHappy
Switzerland,0.66,0.572,0.15684,0.06912,0.081539445,1.42,1.452,0.6632,0.74719,0.777153134,0.256,0.263,0.47179,0.48397,0.493663728,0.357,0.343,0.18906,0.17233,0.151347131,7.487,7.48,3.006,3.069,3.461999893,0.927,1.052,0.72193,0.62994,0.500533342,1.549,1.526,0.47489,0.14866,0.396102607,Happy,Happy,NotHappy,NotHappy,NotHappy
Switzerland,0.572,0.15684,0.06912,0.081539445,0.088,1.452,0.6632,0.74719,0.777153134,0.689,0.263,0.47179,0.48397,0.493663728,0.376,0.343,0.18906,0.17233,0.151347131,0.144,7.48,3.006,3.069,3.461999893,3.462,1.052,0.72193,0.62994,0.500533342,0.539,1.526,0.47489,0.14866,0.396102607,0.382,Happy,NotHappy,NotHappy,NotHappy,NotHappy
Syria,0.15684,0.06912,0.081539445,0.088,0.013,0.6632,0.74719,0.777153134,0.689,0.619,0.47179,0.48397,0.493663728,0.376,0.331,0.18906,0.17233,0.151347131,0.144,0.141,3.006,3.069,3.461999893,3.462,3.462,0.72193,0.62994,0.500533342,0.539,0.44,0.47489,0.14866,0.396102607,0.382,0.378,NotHappy,NotHappy,NotHappy,NotHappy,NotHappy
Syria,0.06912,0.081539445,0.088,0.013,0.3974,0.74719,0.777153134,0.689,0.619,1.29098,0.48397,0.493663728,0.376,0.331,0.25376,0.17233,0.151347131,0.144,0.141,0.08129,3.069,3.461999893,3.462,3.462,6.298,0.62994,0.500533342,0.539,0.44,0.8753,0.14866,0.396102607,0.382,0.378,1.07617,NotHappy,NotHappy,NotHappy,NotHappy,Happy
Syria,0.081539445,0.088,0.013,0.3974,0.32377,0.777153134,0.689,0.619,1.29098,1.39729,0.493663728,0.376,0.331,0.25376,0.25495,0.151347131,0.144,0.141,0.08129,0.0663,3.461999893,3.462,3.462,6.298,6.379,0.500533342,0.539,0.44,0.8753,0.79565,0.396102607,0.382,0.378,1.07617,0.92624,NotHappy,NotHappy,NotHappy,Happy,Happy
Syria,0.088,0.013,0.3974,0.32377,0.418,0.689,0.619,1.29098,1.39729,1.365,0.376,0.331,0.25376,0.25495,0.151,0.144,0.141,0.08129,0.0663,0.078,3.462,3.462,6.298,6.379,6.441,0.539,0.44,0.8753,0.79565,0.857,0.382,0.378,1.07617,0.92624,1.436,NotHappy,NotHappy,Happy,Happy,Happy
Syria,0.013,0.3974,0.32377,0.418,0.351,0.619,1.29098,1.39729,1.365,1.368,0.331,0.25376,0.25495,0.151,0.242,0.141,0.08129,0.0663,0.078,0.097,3.462,6.298,6.379,6.441,6.446,0.44,0.8753,0.79565,0.857,0.914,0.378,1.07617,0.92624,1.436,1.43,NotHappy,Happy,Happy,Happy,Happy
Taiwan,0.3974,0.32377,0.418,0.351,0.361466587,1.29098,1.39729,1.365,1.368,1.433626533,0.25376,0.25495,0.151,0.242,0.258360475,0.08129,0.0663,0.078,0.097,0.063829236,6.298,6.379,6.441,6.446,6.421999931,0.8753,0.79565,0.857,0.914,0.793984234,1.07617,0.92624,1.436,1.43,1.384565353,Happy,Happy,Happy,Happy,Happy
Taiwan,0.32377,0.418,0.351,0.361466587,0.47216,1.39729,1.365,1.368,1.433626533,0.39047,0.25495,0.151,0.242,0.258360475,0.22974,0.0663,0.078,0.097,0.063829236,0.15072,6.379,6.441,6.446,6.421999931,4.786,0.79565,0.857,0.914,0.793984234,0.57379,0.92624,1.436,1.43,1.384565353,0.85563,Happy,Happy,Happy,Happy,Happy
Taiwan,0.418,0.351,0.361466587,0.47216,0.43408,1.365,1.368,1.433626533,0.39047,0.48835,0.151,0.242,0.258360475,0.22974,0.25998,0.078,0.097,0.063829236,0.15072,0.13509,6.441,6.446,6.421999931,4.786,4.996,0.857,0.914,0.793984234,0.57379,0.53119,1.436,1.43,1.384565353,0.85563,0.75602,Happy,Happy,Happy,Happy,Happy
Taiwan,0.351,0.361466587,0.47216,0.43408,0.471566707,1.368,1.433626533,0.39047,0.48835,0.524713635,0.242,0.258360475,0.22974,0.25998,0.248997644,0.097,0.063829236,0.15072,0.13509,0.146377146,6.446,6.421999931,4.786,4.996,5.040999889,0.914,0.793984234,0.57379,0.53119,0.529235125,1.43,1.384565353,0.85563,0.75602,1.271463275,Happy,Happy,Happy,Happy,Happy
Taiwan Province of China,0.361466587,0.47216,0.43408,0.471566707,0.292,1.433626533,0.39047,0.48835,0.524713635,0.474,0.258360475,0.22974,0.25998,0.248997644,0.187,0.063829236,0.15072,0.13509,0.146377146,0.034,6.421999931,4.786,4.996,5.040999889,5.199,0.793984234,0.57379,0.53119,0.529235125,0.598,1.384565353,0.85563,0.75602,1.271463275,1.166,Happy,Happy,Happy,Happy,Happy
Tajikistan,0.47216,0.43408,0.471566707,0.292,0.389,0.39047,0.48835,0.524713635,0.474,0.493,0.22974,0.25998,0.248997644,0.187,0.23,0.15072,0.13509,0.146377146,0.034,0.144,4.786,4.996,5.040999889,5.199,5.467,0.57379,0.53119,0.529235125,0.598,0.718,0.85563,0.75602,1.271463275,1.166,1.098,Happy,Happy,Happy,Happy,Happy
Tajikistan,0.43408,0.471566707,0.292,0.389,0.32878,0.48835,0.524713635,0.474,0.493,0.2852,0.25998,0.248997644,0.187,0.23,0.34377,0.13509,0.146377146,0.034,0.144,0.05747,4.996,5.040999889,5.199,5.467,3.781,0.53119,0.529235125,0.598,0.718,0.38215,0.75602,1.271463275,1.166,1.098,1.00268,Happy,Happy,Happy,Happy,NotHappy
Tajikistan,0.471566707,0.292,0.389,0.32878,0.3176,0.524713635,0.474,0.493,0.2852,0.47155,0.248997644,0.187,0.23,0.34377,0.31472,0.146377146,0.034,0.144,0.05747,0.05099,5.040999889,5.199,5.467,3.781,3.666,0.529235125,0.598,0.718,0.38215,0.357,1.271463275,1.166,1.098,1.00268,0.77623,Happy,Happy,Happy,NotHappy,NotHappy
Tajikistan,0.292,0.389,0.32878,0.3176,0.390017778,0.474,0.493,0.2852,0.47155,0.511135876,0.187,0.23,0.34377,0.31472,0.354256362,0.034,0.144,0.05747,0.05099,0.066035107,5.199,5.467,3.781,3.666,3.348999977,0.598,0.718,0.38215,0.357,0.364509284,1.166,1.098,1.00268,0.77623,1.041989803,Happy,Happy,NotHappy,NotHappy,NotHappy
Tajikistan,0.389,0.32878,0.3176,0.390017778,0.481,0.493,0.2852,0.47155,0.511135876,0.455,0.23,0.34377,0.31472,0.354256362,0.27,0.144,0.05747,0.05099,0.066035107,0.097,5.467,3.781,3.666,3.348999977,3.303,0.718,0.38215,0.357,0.364509284,0.381,1.098,1.00268,0.77623,1.041989803,0.991,Happy,NotHappy,NotHappy,NotHappy,NotHappy
Tanzania,0.32878,0.3176,0.390017778,0.481,0.417,0.2852,0.47155,0.511135876,0.455,0.476,0.34377,0.31472,0.354256362,0.27,0.276,0.05747,0.05099,0.066035107,0.097,0.147,3.781,3.666,3.348999977,3.303,3.231,0.38215,0.357,0.364509284,0.381,0.499,1.00268,0.77623,1.041989803,0.991,0.885,NotHappy,NotHappy,NotHappy,NotHappy,NotHappy
Tanzania,0.3176,0.390017778,0.481,0.417,0.55664,0.47155,0.511135876,0.455,0.476,0.9669,0.31472,0.354256362,0.27,0.276,0.5763,0.05099,0.066035107,0.097,0.147,0.03187,3.666,3.348999977,3.303,3.231,6.455,0.357,0.364509284,0.381,0.499,0.7385,0.77623,1.041989803,0.991,0.885,1.26504,NotHappy,NotHappy,NotHappy,NotHappy,Happy
Tanzania,0.390017778,0.481,0.417,0.55664,0.49553,0.511135876,0.455,0.476,0.9669,1.0893,0.354256362,0.27,0.276,0.5763,0.58696,0.066035107,0.097,0.147,0.03187,0.02833,3.348999977,3.303,3.231,6.455,6.474,0.364509284,0.381,0.499,0.7385,0.64915,1.041989803,0.991,0.885,1.26504,1.04477,NotHappy,NotHappy,NotHappy,Happy,Happy
Tanzania,0.481,0.417,0.55664,0.49553,0.580200732,0.455,0.476,0.9669,1.0893,1.127868772,0.27,0.276,0.5763,0.58696,0.57212311,0.097,0.147,0.03187,0.02833,0.031612735,3.303,3.231,6.455,6.474,6.423999786,0.381,0.499,0.7385,0.64915,0.647239029,0.991,0.885,1.26504,1.04477,1.425792456,NotHappy,NotHappy,Happy,Happy,Happy
Tanzania,0.417,0.55664,0.49553,0.580200732,0.637,0.476,0.9669,1.0893,1.127868772,1.016,0.276,0.5763,0.58696,0.57212311,0.364,0.147,0.03187,0.02833,0.031612735,0.029,3.231,6.455,6.474,6.423999786,6.072,0.499,0.7385,0.64915,0.647239029,0.707,0.885,1.26504,1.04477,1.425792456,1.417,NotHappy,Happy,Happy,Happy,Happy
Thailand,0.55664,0.49553,0.580200732,0.637,0.557,0.9669,1.0893,1.127868772,1.016,1.05,0.5763,0.58696,0.57212311,0.364,0.359,0.03187,0.02833,0.031612735,0.029,0.028,6.455,6.474,6.423999786,6.072,6.008,0.7385,0.64915,0.647239029,0.707,0.828,1.26504,1.04477,1.425792456,1.417,1.409,Happy,Happy,Happy,Happy,Happy
Thailand,0.49553,0.580200732,0.637,0.557,0.36453,1.0893,1.127868772,1.016,1.05,0.20868,0.58696,0.57212311,0.364,0.359,0.16681,0.02833,0.031612735,0.029,0.028,0.10731,6.474,6.423999786,6.072,6.008,2.839,0.64915,0.647239029,0.707,0.828,0.28443,1.04477,1.425792456,1.417,1.409,0.13995,Happy,Happy,Happy,Happy,NotHappy
Thailand,0.580200732,0.637,0.557,0.36453,0.34678,1.127868772,1.016,1.05,0.20868,0.28123,0.57212311,0.364,0.359,0.16681,0.17517,0.031612735,0.029,0.028,0.10731,0.11587,6.423999786,6.072,6.008,2.839,3.303,0.647239029,0.707,0.828,0.28443,0.24811,1.425792456,1.417,1.409,0.13995,0,Happy,Happy,Happy,NotHappy,NotHappy
Thailand,0.637,0.557,0.36453,0.34678,0.380426139,1.016,1.05,0.20868,0.28123,0.305444717,0.364,0.359,0.16681,0.17517,0.196896151,0.029,0.028,0.10731,0.11587,0.095665015,6.072,6.008,2.839,3.303,3.494999886,0.707,0.828,0.28443,0.24811,0.247105569,1.417,1.409,0.13995,0,0.43188253,Happy,Happy,NotHappy,NotHappy,NotHappy
Thailand,0.557,0.36453,0.34678,0.380426139,0.434,1.05,0.20868,0.28123,0.305444717,0.259,0.359,0.16681,0.17517,0.196896151,0.158,0.028,0.10731,0.11587,0.095665015,0.101,6.008,2.839,3.303,3.494999886,3.999,0.828,0.28443,0.24811,0.247105569,0.253,1.409,0.13995,0,0.43188253,0.474,Happy,NotHappy,NotHappy,NotHappy,NotHappy
Togo,0.36453,0.34678,0.380426139,0.434,0.293,0.20868,0.28123,0.305444717,0.259,0.275,0.16681,0.17517,0.196896151,0.158,0.177,0.10731,0.11587,0.095665015,0.101,0.085,2.839,3.303,3.494999886,3.999,4.085,0.28443,0.24811,0.247105569,0.253,0.41,0.13995,0,0.43188253,0.474,0.572,NotHappy,NotHappy,NotHappy,NotHappy,Happy
Togo,0.34678,0.380426139,0.434,0.293,0.575,0.28123,0.305444717,0.259,0.275,1.223,0.17517,0.196896151,0.158,0.177,0.171,0.11587,0.095665015,0.101,0.085,0.019,3.303,3.494999886,3.999,4.085,6.192,0.24811,0.247105569,0.253,0.41,0.564,0,0.43188253,0.474,0.572,1.492,NotHappy,NotHappy,NotHappy,Happy,Happy
Togo,0.380426139,0.434,0.293,0.575,0.489,0.305444717,0.259,0.275,1.223,1.231,0.196896151,0.158,0.177,0.171,0.185,0.095665015,0.101,0.085,0.019,0.016,3.494999886,3.999,4.085,6.192,6.192,0.247105569,0.253,0.41,0.564,0.713,0.43188253,0.474,0.572,1.492,1.477,NotHappy,NotHappy,Happy,Happy,Happy
Togo,0.434,0.293,0.575,0.489,0.55884,0.259,0.275,1.223,1.231,1.21183,0.158,0.177,0.171,0.185,0.31844,0.101,0.085,0.019,0.016,0.0114,3.999,4.085,6.192,6.192,6.168,0.253,0.41,0.564,0.713,0.61483,0.474,0.572,1.492,1.477,1.18354,NotHappy,Happy,Happy,Happy,Happy
Togo,0.293,0.575,0.489,0.55884,0.48453,0.275,1.223,1.231,1.21183,1.32572,0.177,0.171,0.185,0.31844,0.31935,0.085,0.019,0.016,0.0114,0.01241,4.085,6.192,6.192,6.168,6.168,0.41,0.564,0.713,0.61483,0.52608,0.572,1.492,1.477,1.18354,0.98569,Happy,Happy,Happy,Happy,Happy
Trinidad & Tobago,0.575,0.489,0.55884,0.48453,0.518630743,1.223,1.231,1.21183,1.32572,1.361355901,0.171,0.185,0.31844,0.31935,0.325296462,0.019,0.016,0.0114,0.01241,0.008964816,6.192,6.192,6.168,6.168,6.168000221,0.564,0.713,0.61483,0.52608,0.519983292,1.492,1.477,1.18354,0.98569,1.380228519,Happy,Happy,Happy,Happy,Happy
Trinidad & Tobago,0.489,0.55884,0.48453,0.518630743,0.26268,1.231,1.21183,1.32572,1.361355901,0.88113,0.185,0.31844,0.31935,0.325296462,0.06431,0.016,0.0114,0.01241,0.008964816,0.06358,6.192,6.168,6.168,6.168000221,4.739,0.713,0.61483,0.52608,0.519983292,0.73793,1.477,1.18354,0.98569,1.380228519,0.60429,Happy,Happy,Happy,Happy,Happy
Trinidad and Tobago,0.55884,0.48453,0.518630743,0.26268,0.23553,1.21183,1.32572,1.361355901,0.88113,0.97724,0.31844,0.31935,0.325296462,0.06431,0.03936,0.0114,0.01241,0.008964816,0.06358,0.0817,6.168,6.168,6.168000221,4.739,5.045,0.61483,0.52608,0.519983292,0.73793,0.59577,1.18354,0.98569,1.380228519,0.60429,0.43165,Happy,Happy,Happy,Happy,Happy
Trinidad and Tobago,0.48453,0.518630743,0.26268,0.23553,0.28968069,1.32572,1.361355901,0.88113,0.97724,1.007265806,0.31935,0.325296462,0.06431,0.03936,0.049693357,0.01241,0.008964816,0.06358,0.0817,0.086723149,6.168,6.168000221,4.739,5.045,4.804999828,0.52608,0.519983292,0.73793,0.59577,0.613212049,0.98569,1.380228519,0.60429,0.43165,0.86835146,Happy,Happy,Happy,Happy,Happy
Trinidad and Tobago,0.518630743,0.26268,0.23553,0.28968069,0.271,1.361355901,0.88113,0.97724,1.007265806,0.9,0.325296462,0.06431,0.03936,0.049693357,0.04,0.008964816,0.06358,0.0817,0.086723149,0.063,6.168000221,4.739,5.045,4.804999828,4.592,0.519983292,0.73793,0.59577,0.613212049,0.69,1.380228519,0.60429,0.43165,0.86835146,0.906,Happy,Happy,Happy,Happy,Happy
Tunisia,0.26268,0.23553,0.28968069,0.271,0.167,0.88113,0.97724,1.007265806,0.9,0.921,0.06431,0.03936,0.049693357,0.04,0.059,0.06358,0.0817,0.086723149,0.063,0.055,4.739,5.045,4.804999828,4.592,4.461,0.73793,0.59577,0.613212049,0.69,0.815,0.60429,0.43165,0.86835146,0.906,1,Happy,Happy,Happy,Happy,Happy
Tunisia,0.23553,0.28968069,0.271,0.167,0.22815,0.97724,1.007265806,0.9,0.921,1.06098,0.03936,0.049693357,0.04,0.059,0.12253,0.0817,0.086723149,0.063,0.055,0.15746,5.045,4.804999828,4.592,4.461,5.332,0.59577,0.613212049,0.69,0.815,0.73172,0.43165,0.86835146,0.906,1,0.94632,Happy,Happy,Happy,Happy,Happy
Tunisia,0.28968069,0.271,0.167,0.22815,0.23889,1.007265806,0.9,0.921,1.06098,1.16492,0.049693357,0.04,0.059,0.12253,0.04707,0.086723149,0.063,0.055,0.15746,0.12348,4.804999828,4.592,4.461,5.332,5.389,0.613212049,0.69,0.815,0.73172,0.64718,0.86835146,0.906,1,0.94632,0.87717,Happy,Happy,Happy,Happy,Happy
Tunisia,0.271,0.167,0.22815,0.23889,0.3007406,0.9,0.921,1.06098,1.16492,1.198274374,0.04,0.059,0.12253,0.04707,0.046693042,0.063,0.055,0.15746,0.12348,0.09967158,4.592,4.461,5.332,5.389,5.5,0.69,0.815,0.73172,0.64718,0.637605608,0.906,1,0.94632,0.87717,1.337753177,Happy,Happy,Happy,Happy,Happy
Tunisia,0.167,0.22815,0.23889,0.3007406,0.324,0.921,1.06098,1.16492,1.198274374,1.148,0.059,0.12253,0.04707,0.046693042,0.106,0.055,0.15746,0.12348,0.09967158,0.109,4.461,5.332,5.389,5.5,5.483,0.815,0.73172,0.64718,0.637605608,0.686,1,0.94632,0.87717,1.337753177,1.38,Happy,Happy,Happy,Happy,Happy
Turkey,0.22815,0.23889,0.3007406,0.324,0.195,1.06098,1.16492,1.198274374,1.148,1.183,0.12253,0.04707,0.046693042,0.106,0.083,0.15746,0.12348,0.09967158,0.109,0.106,5.332,5.389,5.5,5.483,5.373,0.73172,0.64718,0.637605608,0.686,0.808,0.94632,0.87717,1.337753177,1.38,1.36,Happy,Happy,Happy,Happy,Happy
Turkey,0.23889,0.3007406,0.324,0.195,0.4761,1.16492,1.198274374,1.148,1.183,0.95847,0.04707,0.046693042,0.106,0.083,0.16979,0.12348,0.09967158,0.109,0.106,0.30844,5.389,5.5,5.483,5.373,5.548,0.64718,0.637605608,0.686,0.808,0.53886,0.87717,1.337753177,1.38,1.36,1.22668,Happy,Happy,Happy,Happy,Happy
Turkey,0.3007406,0.324,0.195,0.4761,0.37408,1.198274374,1.148,1.183,0.95847,1.08017,0.046693042,0.106,0.083,0.16979,0.22567,0.09967158,0.109,0.106,0.30844,0.28467,5.5,5.483,5.373,5.548,5.658,0.637605608,0.686,0.808,0.53886,0.44006,1.337753177,1.38,1.36,1.22668,1.03817,Happy,Happy,Happy,Happy,Happy
Turkey,0.324,0.195,0.4761,0.37408,0.418271929,1.148,1.183,0.95847,1.08017,1.130776763,0.106,0.083,0.16979,0.22567,0.249924988,0.109,0.106,0.30844,0.28467,0.25927034,5.483,5.373,5.548,5.658,5.822000027,0.686,0.808,0.53886,0.44006,0.43772608,1.38,1.36,1.22668,1.03817,1.493149161,Happy,Happy,Happy,Happy,Happy
Turkey,0.195,0.4761,0.37408,0.418271929,0.417,1.183,0.95847,1.08017,1.130776763,1.016,0.083,0.16979,0.22567,0.249924988,0.199,0.106,0.30844,0.28467,0.25927034,0.037,5.373,5.548,5.658,5.822000027,5.636,0.808,0.53886,0.44006,0.43772608,0.517,1.36,1.22668,1.03817,1.493149161,1.533,Happy,Happy,Happy,Happy,Happy
Turkmenistan,0.4761,0.37408,0.418271929,0.417,0.394,0.95847,1.08017,1.130776763,1.016,1.052,0.16979,0.22567,0.249924988,0.199,0.244,0.30844,0.28467,0.25927034,0.037,0.028,5.548,5.658,5.822000027,5.636,5.247,0.53886,0.44006,0.43772608,0.517,0.657,1.22668,1.03817,1.493149161,1.533,1.538,Happy,Happy,Happy,Happy,Happy
Turkmenistan,0.37408,0.418271929,0.417,0.394,0.45727,1.08017,1.130776763,1.016,1.052,0.21102,0.22567,0.249924988,0.199,0.244,0.29066,0.28467,0.25927034,0.037,0.028,0.07267,5.658,5.822000027,5.636,5.247,3.931,0.44006,0.43772608,0.517,0.657,0.33861,1.03817,1.493149161,1.533,1.538,1.13299,Happy,Happy,Happy,Happy,NotHappy
Turkmenistan,0.418271929,0.417,0.394,0.45727,0.43653,1.130776763,1.016,1.052,0.21102,0.34719,0.249924988,0.199,0.244,0.29066,0.27102,0.25927034,0.037,0.028,0.07267,0.06442,5.822000027,5.636,5.247,3.931,3.739,0.43772608,0.517,0.657,0.33861,0.19625,1.493149161,1.533,1.538,1.13299,0.90981,Happy,Happy,Happy,NotHappy,NotHappy
Turkmenistan,0.417,0.394,0.45727,0.43653,0.443185955,1.016,1.052,0.21102,0.34719,0.381430715,0.199,0.244,0.29066,0.27102,0.325766057,0.037,0.028,0.07267,0.06442,0.057069719,5.636,5.247,3.931,3.739,4.080999851,0.517,0.657,0.33861,0.19625,0.217632607,1.533,1.538,1.13299,0.90981,1.129827738,Happy,Happy,NotHappy,NotHappy,Happy
Turkmenistan,0.394,0.45727,0.43653,0.443185955,0.45,1.052,0.21102,0.34719,0.381430715,0.322,0.244,0.29066,0.27102,0.325766057,0.259,0.028,0.07267,0.06442,0.057069719,0.061,5.247,3.931,3.739,4.080999851,4.161,0.657,0.33861,0.19625,0.217632607,0.237,1.538,1.13299,0.90981,1.129827738,1.09,Happy,NotHappy,NotHappy,Happy,Happy
Uganda,0.45727,0.43653,0.443185955,0.45,0.356,0.21102,0.34719,0.381430715,0.322,0.332,0.29066,0.27102,0.325766057,0.259,0.252,0.07267,0.06442,0.057069719,0.061,0.06,3.931,3.739,4.080999851,4.161,4.189,0.33861,0.19625,0.217632607,0.237,0.443,1.13299,0.90981,1.129827738,1.09,1.069,NotHappy,NotHappy,Happy,Happy,Happy
Uganda,0.43653,0.443185955,0.45,0.356,0.25123,0.34719,0.381430715,0.322,0.332,0.79907,0.27102,0.325766057,0.259,0.252,0.15275,0.06442,0.057069719,0.061,0.06,0.02961,3.739,4.080999851,4.161,4.189,4.681,0.19625,0.217632607,0.237,0.443,0.6739,0.90981,1.129827738,1.09,1.069,1.20278,NotHappy,Happy,Happy,Happy,Happy
Uganda,0.443185955,0.45,0.356,0.25123,0.12859,0.381430715,0.322,0.332,0.79907,0.87287,0.325766057,0.259,0.252,0.15275,0.20363,0.057069719,0.061,0.06,0.02961,0.01829,4.080999851,4.161,4.189,4.681,4.324,0.217632607,0.237,0.443,0.6739,0.58628,1.129827738,1.09,1.069,1.20278,1.01413,Happy,Happy,Happy,Happy,Happy
Uganda,0.45,0.356,0.25123,0.12859,0.122974776,0.322,0.332,0.79907,0.87287,0.894651949,0.259,0.252,0.15275,0.20363,0.270061463,0.061,0.06,0.02961,0.01829,0.023029471,4.161,4.189,4.681,4.324,4.096000195,0.237,0.443,0.6739,0.58628,0.575903952,1.09,1.069,1.20278,1.01413,1.394537568,Happy,Happy,Happy,Happy,Happy
Uganda,0.356,0.25123,0.12859,0.122974776,0.163,0.332,0.79907,0.87287,0.894651949,0.793,0.252,0.15275,0.20363,0.270061463,0.187,0.06,0.02961,0.01829,0.023029471,0.011,4.189,4.681,4.324,4.096000195,4.103,0.443,0.6739,0.58628,0.575903952,0.609,1.069,1.20278,1.01413,1.394537568,1.413,Happy,Happy,Happy,Happy,Happy
Ukraine,0.25123,0.12859,0.122974776,0.163,0.178,0.79907,0.87287,0.894651949,0.793,0.82,0.15275,0.20363,0.270061463,0.187,0.187,0.02961,0.01829,0.023029471,0.011,0.01,4.681,4.324,4.096000195,4.103,4.332,0.6739,0.58628,0.575903952,0.609,0.739,1.20278,1.01413,1.394537568,1.413,1.39,Happy,Happy,Happy,Happy,Happy
Ukraine,0.12859,0.122974776,0.163,0.178,0.64157,0.87287,0.894651949,0.793,0.82,1.42727,0.20363,0.270061463,0.187,0.187,0.26428,0.01829,0.023029471,0.011,0.01,0.38583,4.324,4.096000195,4.103,4.332,6.901,0.58628,0.575903952,0.609,0.739,0.80925,1.01413,1.394537568,1.413,1.39,1.12575,Happy,Happy,Happy,Happy,Happy
Ukraine,0.122974776,0.163,0.178,0.64157,0.56215,0.894651949,0.793,0.82,1.42727,1.57352,0.270061463,0.187,0.187,0.26428,0.26591,0.023029471,0.011,0.01,0.38583,0.35561,4.096000195,4.103,4.332,6.901,6.573,0.575903952,0.609,0.739,0.80925,0.72993,1.394537568,1.413,1.39,1.12575,0.87114,Happy,Happy,Happy,Happy,Happy
Ukraine,0.163,0.178,0.64157,0.56215,0.60834527,0.793,0.82,1.42727,1.57352,1.626343369,0.187,0.187,0.26428,0.26591,0.360941947,0.011,0.01,0.38583,0.35561,0.324489564,4.103,4.332,6.901,6.573,6.647999763,0.609,0.739,0.80925,0.72993,0.726798236,1.413,1.39,1.12575,0.87114,1.266410232,Happy,Happy,Happy,Happy,Happy
Ukraine,0.178,0.64157,0.56215,0.60834527,0.284,0.82,1.42727,1.57352,1.626343369,2.096,0.187,0.26428,0.26591,0.360941947,0.186,0.01,0.38583,0.35561,0.324489564,0,4.332,6.901,6.573,6.647999763,6.774,0.739,0.80925,0.72993,0.726798236,0.67,1.39,1.12575,0.87114,1.266410232,0.776,Happy,Happy,Happy,Happy,Happy
United Arab Emirates,0.64157,0.56215,0.60834527,0.284,0.598,1.42727,1.57352,1.626343369,2.096,1.503,0.26428,0.26591,0.360941947,0.186,0.262,0.38583,0.35561,0.324489564,0,0.182,6.901,6.573,6.647999763,6.774,6.825,0.80925,0.72993,0.726798236,0.67,0.825,1.12575,0.87114,1.266410232,0.776,1.31,Happy,Happy,Happy,Happy,Happy
United Arab Emirates,0.56215,0.60834527,0.284,0.598,0.59625,1.57352,1.626343369,2.096,1.503,1.26637,0.26591,0.360941947,0.186,0.262,0.51912,0.35561,0.324489564,0,0.182,0.32067,6.573,6.647999763,6.774,6.825,6.867,0.72993,0.726798236,0.67,0.825,0.90943,0.87114,1.266410232,0.776,1.31,1.28548,Happy,Happy,Happy,Happy,Happy
